,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price
330,6,1,15,90,20,1140,0.0,212
331,7,1,15,90,20,1140,0.0,214
332,8,1,15,90,20,1140,0.0,214
333,9,1,15,90,20,1140,93.33,212
334,10,1,15,90,20,1140,100.0,212
335,11,1,15,90,20,1140,100.0,212
336,12,1,15,90,20,1140,77.42,212
337,1,1,21,98,20,1140,100.0,184
338,2,1,21,98,20,1140,67.86,184
339,3,1,21,98,20,1140,100.0,184
340,4,1,21,98,20,1140,60.0,184
341,5,1,21,98,20,1140,87.1,184
342,6,1,21,98,20,1140,40.0,184
343,7,1,21,98,20,1140,0.0,184
344,8,1,21,98,20,1140,0.0,184
345,9,1,21,98,20,1140,0.0,184
346,10,1,21,98,20,1140,0.0,184
347,11,1,21,98,20,1140,0.0,184
348,12,1,21,98,20,1140,0.0,184
349,1,1,5,100,20,1140,3.45,249
350,2,1,5,100,20,1140,0.0,249
351,3,1,5,100,20,1140,51.61,84
352,4,1,5,100,20,1140,26.67,169
353,5,1,5,100,20,1140,0.0,169
354,6,1,5,100,20,1140,10.0,199
355,7,1,5,100,20,1140,0.0,199
356,8,1,5,100,20,1140,0.0,199
357,9,1,5,100,20,1140,100.0,159
358,10,1,5,100,20,1140,93.55,159
359,11,1,5,100,20,1140,80.0,159
360,12,1,5,100,20,1140,35.48,159
361,1,1,6,96,20,1140,0.0,200
362,2,1,6,96,20,1140,0.0,200
363,3,1,6,96,20,1140,100.0,200
364,4,1,6,96,20,1140,0.0,200
365,5,1,6,96,20,1140,3.23,200
366,6,1,6,96,20,1140,93.33,300
367,7,1,6,96,20,1140,0.0,200
368,8,1,6,96,20,1140,87.1,300
369,9,1,6,96,20,1140,100.0,200
370,10,1,6,96,20,1140,100.0,200
371,11,1,6,96,20,1140,26.67,290
372,12,1,6,96,20,1140,0.0,290
373,1,1,67,99,20,1140,60.0,285
374,2,1,67,99,20,1140,46.43,275
375,3,1,67,99,20,1140,67.74,285
376,4,1,67,99,20,1140,90.0,285
377,5,1,67,99,20,1140,90.32,285
378,6,1,67,99,20,1140,96.67,285
379,7,1,67,99,20,1140,74.19,285
380,8,1,67,99,20,1140,54.84,285
381,9,1,67,99,20,1140,96.67,285
382,10,1,67,99,20,1140,100.0,285
383,11,1,67,99,20,1140,90.0,285
384,12,1,67,99,20,1140,80.65,285
385,1,1,5,93,20,1140,89.66,275
386,2,1,5,93,20,1140,100.0,275
387,3,1,5,93,20,1140,100.0,275
388,4,1,5,93,20,1140,100.0,275
389,5,1,5,93,20,1140,100.0,275
390,6,1,5,93,20,1140,70.0,275
391,7,1,5,93,20,1140,0.0,275
392,8,1,5,93,20,1140,22.58,275
393,9,1,5,93,20,1140,0.0,275
394,10,1,5,93,20,1140,0.0,275
395,11,1,5,93,20,1140,0.0,275
396,12,1,5,93,20,1140,0.0,275
397,1,1,19,94,20,1140,16.13,139
398,2,1,19,94,20,1140,0.0,195
399,3,1,19,94,20,1140,29.03,195
400,4,1,19,94,20,1140,53.33,195
401,5,1,19,94,20,1140,80.65,195
402,6,1,19,94,20,1140,83.33,195
403,7,1,19,94,20,1140,83.87,195
404,8,1,19,94,20,1140,100.0,195
405,9,1,19,94,20,1140,100.0,195
406,10,1,19,94,20,1140,100.0,195
407,11,1,19,94,20,1140,83.33,195
408,12,1,19,94,20,1140,54.84,195
409,1,1,16,88,20,1140,86.67,200
410,2,1,16,88,20,1140,100.0,200
411,3,1,16,88,20,1140,100.0,200
412,4,1,16,88,20,1140,100.0,200
413,5,1,16,88,20,1140,100.0,200
414,6,1,16,88,20,1140,100.0,200
415,7,1,16,88,20,1140,45.16,200
416,8,1,16,88,20,1140,38.71,200
417,9,1,16,88,20,1140,46.67,200
418,10,1,16,88,20,1140,41.94,200
419,11,1,16,88,20,1140,20.0,200
420,12,1,16,88,20,1140,0.0,200
421,1,1,70,94,20,1140,24.14,125
422,2,1,70,94,20,1140,21.43,125
423,3,1,70,94,20,1140,74.19,275
424,4,1,70,94,20,1140,83.33,275
425,5,1,70,94,20,1140,90.32,275
426,6,1,70,94,20,1140,80.0,275
427,7,1,70,94,20,1140,70.97,275
428,8,1,70,94,20,1140,32.26,201
429,9,1,70,94,20,1140,90.0,275
430,10,1,70,94,20,1140,80.65,275
431,11,1,70,94,20,1140,76.67,179
432,12,1,70,94,20,1140,70.97,179
433,1,1,5,94,20,1140,100.0,195
434,2,1,5,94,20,1140,0.0,195
435,3,1,5,94,20,1140,61.29,195
436,4,1,5,94,20,1140,66.67,195
437,5,1,5,94,20,1140,100.0,195
438,6,1,5,94,20,1140,56.67,165
439,7,1,5,94,20,1140,48.39,165
440,8,1,5,94,20,1140,100.0,165
441,9,1,5,94,20,1140,100.0,165
442,10,1,5,94,20,1140,100.0,165
443,11,1,5,94,20,1140,100.0,165
444,12,1,5,94,20,1140,100.0,165
445,1,1,87,94,20,1140,73.33,179
446,2,1,87,94,20,1140,46.43,129
447,3,1,87,94,20,1140,77.42,179
448,4,1,87,94,20,1140,13.33,179
449,5,1,87,94,20,1140,0.0,179
450,6,1,87,94,20,1140,80.0,199
451,7,1,87,94,20,1140,0.0,179
452,8,1,87,94,20,1140,16.13,179
453,9,1,87,94,20,1140,100.0,199
454,10,1,87,94,20,1140,96.77,199
455,11,1,87,94,20,1140,63.33,199
456,12,1,87,94,20,1140,25.81,199
457,1,1,21,96,20,1140,79.31,169
458,2,1,21,96,20,1140,50.0,110
459,3,1,21,96,20,1140,80.65,199
460,4,1,21,96,20,1140,73.33,199
461,5,1,21,96,20,1140,80.65,199
462,6,1,21,96,20,1140,100.0,199
463,7,1,21,96,20,1140,77.42,199
464,8,1,21,96,20,1140,45.16,199
465,9,1,21,96,20,1140,96.67,233
466,10,1,21,96,20,1140,100.0,233
467,11,1,21,96,20,1140,100.0,233
468,12,1,21,96,20,1140,100.0,233
469,1,1,31,89,20,1140,100.0,200
470,2,1,31,89,20,1140,0.0,200
471,3,1,31,89,20,1140,100.0,200
472,4,1,31,89,20,1140,100.0,200
473,5,1,31,89,20,1140,100.0,200
474,6,1,31,89,20,1140,100.0,200
475,7,1,31,89,20,1140,0.0,200
476,8,1,31,89,20,1140,0.0,200
477,9,1,31,89,20,1140,100.0,200
478,10,1,31,89,20,1140,100.0,200
479,11,1,31,89,20,1140,100.0,200
480,12,1,31,89,20,1140,100.0,200
481,1,1,24,90,20,1140,10.0,150
482,2,1,24,90,20,1140,0.0,189
483,3,1,24,90,20,1140,74.19,239
484,4,1,24,90,20,1140,86.67,239
485,5,1,24,90,20,1140,77.42,239
486,6,1,24,90,20,1140,93.33,289
487,7,1,24,90,20,1140,67.74,289
488,8,1,24,90,20,1140,51.61,289
489,9,1,24,90,20,1140,100.0,349
490,12,1,24,90,20,1140,48.39,205
491,1,1,5,92,20,1140,89.66,159
492,2,1,5,92,20,1140,82.14,159
493,3,1,5,92,20,1140,100.0,159
494,4,1,5,92,20,1140,90.0,159
495,5,1,5,92,20,1140,90.32,159
496,6,1,5,92,20,1140,0.0,159
497,7,1,5,92,20,1140,0.0,159
498,8,1,5,92,20,1140,0.0,159
499,9,1,5,92,20,1140,0.0,159
500,10,1,5,92,20,1140,0.0,159
501,11,1,5,92,20,1140,0.0,159
502,12,1,5,92,20,1140,0.0,159
503,1,1,36,95,20,1140,0.0,160
504,2,1,36,95,20,1140,0.0,160
505,3,1,36,95,20,1140,74.19,160
506,4,1,36,95,20,1140,60.0,160
507,5,1,36,95,20,1140,74.19,160
508,6,1,36,95,20,1140,93.33,160
509,7,1,36,95,20,1140,93.55,160
510,8,1,36,95,20,1140,38.71,160
511,9,1,36,95,20,1140,100.0,160
512,10,1,36,95,20,1140,100.0,160
513,11,1,36,95,20,1140,70.0,160
514,12,1,36,95,20,1140,90.32,160
515,1,1,14,93,20,1140,100.0,145
516,2,1,14,93,20,1140,100.0,145
517,3,1,14,93,20,1140,100.0,145
518,4,1,14,93,20,1140,100.0,145
519,5,1,14,93,20,1140,100.0,145
520,6,1,14,93,20,1140,63.33,145
521,7,1,14,93,20,1140,3.23,126
522,8,1,14,93,20,1140,0.0,131
523,9,1,14,93,20,1140,0.0,130
524,10,1,14,93,20,1140,0.0,131
525,11,1,14,93,20,1140,0.0,130
526,12,1,14,93,20,1140,0.0,130
527,1,1,7,90,20,1140,100.0,199
528,2,1,7,90,20,1140,28.57,199
529,3,1,7,90,20,1140,3.23,199
530,4,1,7,90,20,1140,0.0,199
531,5,1,7,90,20,1140,0.0,199
532,6,1,7,90,20,1140,0.0,199
533,7,1,7,90,20,1140,0.0,199
534,8,1,7,90,20,1140,0.0,199
535,9,1,7,90,20,1140,90.0,199
536,10,1,7,90,20,1140,100.0,199
537,11,1,7,90,20,1140,36.67,139
538,12,1,7,90,20,1140,51.61,199
539,1,1,26,84,20,1140,53.33,150
540,2,1,26,84,20,1140,53.57,150
541,3,1,26,84,20,1140,80.65,140
542,4,1,26,84,20,1140,86.67,140
543,5,1,26,84,20,1140,100.0,140
544,6,1,26,84,20,1140,100.0,160
545,7,1,26,84,20,1140,100.0,160
546,8,1,26,84,20,1140,70.97,160
547,9,1,26,84,20,1140,93.33,160
548,10,1,26,84,20,1140,100.0,160
549,11,1,26,84,20,1140,76.67,160
550,12,1,26,84,20,1140,87.1,160
551,1,1,2,100,20,1140,93.33,175
552,2,1,2,100,20,1140,100.0,175
553,3,1,2,100,20,1140,100.0,175
554,4,1,2,100,20,1140,86.67,175
555,5,1,2,100,20,1140,80.65,175
556,6,1,2,100,20,1140,0.0,175
557,7,1,2,100,20,1140,0.0,175
558,8,1,2,100,20,1140,0.0,175
559,9,1,2,100,20,1140,0.0,175
560,10,1,2,100,20,1140,0.0,175
561,11,1,2,100,20,1140,0.0,175
562,12,1,2,100,20,1140,0.0,175
563,1,1,7,97,20,1140,80.0,270
564,2,1,7,97,20,1140,32.14,200
565,3,1,7,97,20,1140,96.77,280
566,4,1,7,97,20,1140,90.0,280
567,5,1,7,97,20,1140,83.87,280
568,6,1,7,97,20,1140,93.33,260
569,7,1,7,97,20,1140,67.74,260
570,8,1,7,97,20,1140,61.29,260
571,9,1,7,97,20,1140,96.67,290
572,10,1,7,97,20,1140,96.77,290
573,11,1,7,97,20,1140,90.0,290
574,12,1,7,97,20,1140,70.97,290
575,1,1,6,90,20,1140,100.0,185
576,2,1,6,90,20,1140,100.0,185
577,3,1,6,90,20,1140,100.0,185
578,4,1,6,90,20,1140,100.0,185
579,5,1,6,90,20,1140,100.0,185
580,6,1,6,90,20,1140,90.0,185
581,7,1,6,90,20,1140,96.77,185
582,8,1,6,90,20,1140,16.13,180
583,9,1,6,90,20,1140,0.0,180
584,10,1,6,90,20,1140,0.0,180
585,11,1,6,90,20,1140,0.0,180
586,12,1,6,90,20,1140,0.0,180
587,1,1,2,84,20,1140,0.0,265
588,2,1,2,84,20,1140,0.0,265
589,3,1,2,84,20,1140,100.0,195
590,4,1,2,84,20,1140,50.0,98
591,5,1,2,84,20,1140,0.0,195
592,6,1,2,84,20,1140,100.0,179
593,7,1,2,84,20,1140,9.68,179
594,8,1,2,84,20,1140,83.87,179
595,9,1,2,84,20,1140,96.67,149
596,10,1,2,84,20,1140,100.0,189
597,11,1,2,84,20,1140,70.0,189
598,12,1,2,84,20,1140,100.0,189
599,1,1,8,100,20,1140,53.33,245
600,2,1,8,100,20,1140,28.57,245
601,3,1,8,100,20,1140,74.19,245
602,4,1,8,100,20,1140,73.33,245
603,5,1,8,100,20,1140,70.97,245
604,6,1,8,100,20,1140,30.0,245
605,7,1,8,100,20,1140,12.9,245
606,8,1,8,100,20,1140,0.0,245
607,9,1,8,100,20,1140,60.0,245
608,10,1,8,100,20,1140,100.0,245
609,11,1,8,100,20,1140,100.0,245
610,12,1,8,100,20,1140,100.0,245
611,1,1,25,98,20,1140,65.52,199
612,2,1,25,98,20,1140,78.57,199
613,3,1,25,98,20,1140,80.65,170
614,4,1,25,98,20,1140,76.67,170
615,5,1,25,98,20,1140,93.55,170
616,6,1,25,98,20,1140,90.0,190
617,7,1,25,98,20,1140,80.65,190
618,8,1,25,98,20,1140,100.0,199
619,9,1,25,98,20,1140,93.33,225
620,10,1,25,98,20,1140,100.0,225
621,11,1,25,98,20,1140,63.33,225
622,12,1,25,98,20,1140,83.87,225
623,1,1,14,87,20,1140,83.33,159
624,2,1,14,87,20,1140,100.0,159
625,3,1,14,87,20,1140,67.74,152
626,4,1,14,87,20,1140,100.0,152
627,5,1,14,87,20,1140,100.0,152
628,6,1,14,87,20,1140,86.67,200
629,7,1,14,87,20,1140,0.0,200
630,8,1,14,87,20,1140,0.0,152
631,9,1,14,87,20,1140,100.0,152
632,10,1,14,87,20,1140,100.0,152
633,11,1,14,87,20,1140,93.33,159
634,12,1,14,87,20,1140,51.61,159
635,1,1,35,93,20,1140,36.67,129
636,2,1,35,93,20,1140,21.43,129
637,3,1,35,93,20,1140,77.42,189
638,4,1,35,93,20,1140,76.67,189
639,5,1,35,93,20,1140,48.39,189
640,6,1,35,93,20,1140,96.67,209
641,7,1,35,93,20,1140,22.58,189
642,8,1,35,93,20,1140,0.0,189
643,9,1,35,93,20,1140,93.33,179
644,10,1,35,93,20,1140,100.0,179
645,11,1,35,93,20,1140,100.0,179
646,12,1,35,93,20,1140,61.29,170
647,1,1,59,88,20,1140,0.0,199
648,2,1,59,88,20,1140,0.0,199
649,3,1,59,88,20,1140,74.19,325
650,4,1,59,88,20,1140,20.0,325
651,5,1,59,88,20,1140,0.0,275
652,6,1,59,88,20,1140,63.33,325
653,7,1,59,88,20,1140,38.71,275
654,8,1,59,88,20,1140,0.0,281
655,9,1,59,88,20,1140,96.67,325
656,10,1,59,88,20,1140,83.87,325
657,11,1,59,88,20,1140,100.0,275
658,12,1,59,88,20,1140,100.0,275
659,1,1,8,85,20,1140,10.0,225
660,2,1,8,85,20,1140,0.0,232
661,3,1,8,85,20,1140,58.06,155
662,4,1,8,85,20,1140,73.33,155
663,5,1,8,85,20,1140,51.61,155
664,6,1,8,85,20,1140,83.33,125
665,7,1,8,85,20,1140,29.03,125
666,8,1,8,85,20,1140,38.71,125
667,9,1,8,85,20,1140,20.0,125
668,10,1,8,85,20,1140,100.0,133
669,11,1,8,85,20,1140,53.33,120
670,12,1,8,85,20,1140,25.81,120
671,1,1,10,95,20,1140,100.0,190
672,2,1,10,95,20,1140,100.0,190
673,3,1,10,95,20,1140,3.23,195
674,4,1,10,95,20,1140,0.0,195
675,5,1,10,95,20,1140,0.0,195
676,6,1,10,95,20,1140,83.33,195
677,7,1,10,95,20,1140,41.94,195
678,8,1,10,95,20,1140,83.87,195
679,9,1,10,95,20,1140,100.0,195
680,10,1,10,95,20,1140,100.0,195
681,11,1,10,95,20,1140,66.67,195
682,12,1,10,95,20,1140,58.06,195
683,10,1,2,100,20,1140,35.48,115
684,11,1,2,100,20,1140,43.33,115
685,12,1,2,100,20,1140,19.35,115
686,1,1,11,91,20,1140,55.17,135
687,9,1,11,91,20,1140,100.0,125
688,10,1,11,91,20,1140,100.0,140
689,11,1,11,91,20,1140,43.33,120
690,12,1,11,91,20,1140,100.0,140
691,1,1,14,100,20,1140,93.33,189
692,2,1,14,100,20,1140,57.14,189
693,3,1,14,100,20,1140,64.52,195
694,4,1,14,100,20,1140,96.67,195
695,5,1,14,100,20,1140,100.0,195
696,6,1,14,100,20,1140,100.0,205
697,7,1,14,100,20,1140,77.42,205
698,8,1,14,100,20,1140,74.19,205
699,9,1,14,100,20,1140,73.33,205
700,10,1,14,100,20,1140,100.0,205
701,11,1,14,100,20,1140,70.0,199
702,12,1,14,100,20,1140,38.71,199
703,1,1,4,85,20,1140,0.0,185
704,2,1,4,85,20,1140,0.0,185
705,3,1,4,85,20,1140,83.87,185
706,4,1,4,85,20,1140,96.67,185
707,5,1,4,85,20,1140,29.03,185
708,6,1,4,85,20,1140,16.67,185
709,7,1,4,85,20,1140,0.0,185
710,8,1,4,85,20,1140,0.0,185
711,9,1,4,85,20,1140,100.0,185
712,10,1,4,85,20,1140,100.0,185
713,11,1,4,85,20,1140,76.67,185
714,12,1,4,85,20,1140,100.0,185
715,1,1,1,97,20,1140,100.0,350
716,2,1,1,97,20,1140,100.0,350
717,3,1,1,97,20,1140,77.42,350
718,4,1,1,97,20,1140,0.0,350
719,5,1,1,97,20,1140,0.0,350
720,6,1,1,97,20,1140,0.0,350
721,7,1,1,97,20,1140,0.0,350
722,8,1,1,97,20,1140,0.0,350
723,1,1,10,91,20,1140,60.0,175
724,2,1,10,91,20,1140,0.0,175
725,3,1,10,91,20,1140,100.0,165
726,4,1,10,91,20,1140,100.0,165
727,5,1,10,91,20,1140,100.0,165
728,6,1,10,91,20,1140,100.0,165
729,7,1,10,91,20,1140,64.52,165
730,8,1,10,91,20,1140,100.0,165
731,9,1,10,91,20,1140,93.33,165
732,10,1,10,91,20,1140,93.55,165
733,11,1,10,91,20,1140,36.67,155
734,12,1,10,91,20,1140,22.58,165
735,1,1,16,93,20,1140,0.0,170
736,2,1,16,93,20,1140,0.0,169
737,3,1,16,93,20,1140,9.68,175
738,4,1,16,93,20,1140,30.0,185
739,5,1,16,93,20,1140,0.0,201
740,6,1,16,93,20,1140,0.0,200
741,7,1,16,93,20,1140,0.0,201
742,8,1,16,93,20,1140,100.0,195
743,9,1,16,93,20,1140,100.0,195
744,10,1,16,93,20,1140,100.0,195
745,11,1,16,93,20,1140,100.0,195
746,12,1,16,93,20,1140,100.0,195
747,1,1,8,95,20,1140,100.0,159
748,2,1,8,95,20,1140,100.0,159
749,3,1,8,95,20,1140,100.0,159
750,4,1,8,95,20,1140,100.0,159
751,5,1,8,95,20,1140,100.0,159
752,6,1,8,95,20,1140,20.0,159
753,7,1,8,95,20,1140,0.0,159
754,8,1,8,95,20,1140,0.0,159
755,9,1,8,95,20,1140,0.0,159
756,10,1,8,95,20,1140,0.0,159
757,11,1,8,95,20,1140,0.0,159
758,12,1,8,95,20,1140,0.0,159
759,1,1,29,86,20,1140,100.0,229
760,2,1,29,86,20,1140,92.86,229
761,3,1,29,86,20,1140,96.77,199
762,4,1,29,86,20,1140,83.33,199
763,5,1,29,86,20,1140,67.74,199
764,6,1,29,86,20,1140,100.0,229
765,7,1,29,86,20,1140,96.77,229
766,8,1,29,86,20,1140,87.1,229
767,9,1,29,86,20,1140,70.0,229
768,10,1,29,86,20,1140,80.65,229
769,11,1,29,86,20,1140,20.0,229
770,12,1,29,86,20,1140,35.48,179
771,1,1,2,100,20,1140,100.0,190
772,2,1,2,100,20,1140,100.0,190
773,3,1,2,100,20,1140,100.0,190
774,4,1,2,100,20,1140,100.0,190
775,5,1,2,100,20,1140,70.97,190
776,6,1,2,100,20,1140,0.0,190
777,7,1,2,100,20,1140,0.0,190
778,8,1,2,100,20,1140,0.0,190
779,9,1,2,100,20,1140,0.0,190
780,10,1,2,100,20,1140,0.0,190
781,11,1,2,100,20,1140,0.0,190
782,12,1,2,100,20,1140,0.0,190
783,1,1,8,97,20,1140,100.0,185
784,2,1,8,97,20,1140,100.0,185
785,3,1,8,97,20,1140,100.0,185
786,4,1,8,97,20,1140,100.0,185
787,5,1,8,97,20,1140,100.0,185
788,6,1,8,97,20,1140,83.33,185
789,7,1,8,97,20,1140,35.48,185
790,8,1,8,97,20,1140,83.87,185
791,9,1,8,97,20,1140,86.67,185
792,10,1,8,97,20,1140,100.0,185
793,11,1,8,97,20,1140,63.33,185
794,12,1,8,97,20,1140,100.0,185
795,1,1,2,90,20,1140,100.0,270
796,2,1,2,90,20,1140,50.0,100
797,3,1,2,90,20,1140,54.84,270
798,4,1,2,90,20,1140,56.67,270
799,5,1,2,90,20,1140,45.16,270
800,6,1,2,90,20,1140,0.0,270
801,7,1,2,90,20,1140,29.03,270
802,8,1,2,90,20,1140,29.03,270
803,9,1,2,90,20,1140,0.0,270
804,10,1,2,90,20,1140,41.94,270
805,11,1,2,90,20,1140,0.0,270
806,12,1,2,90,20,1140,0.0,270
807,1,1,1,100,20,1140,60.0,300
808,2,1,1,100,20,1140,75.0,300
809,3,1,1,100,20,1140,3.23,158
810,4,1,1,100,20,1140,0.0,179
811,5,1,1,100,20,1140,0.0,164
812,6,1,1,100,20,1140,60.0,300
813,7,1,1,100,20,1140,100.0,150
814,8,1,1,100,20,1140,100.0,150
815,9,1,1,100,20,1140,40.0,150
816,10,1,1,100,20,1140,38.71,150
817,11,1,1,100,20,1140,96.67,150
818,12,1,1,100,20,1140,90.32,150
819,1,1,2,100,20,1140,79.31,149
820,2,1,2,100,20,1140,42.86,129
821,3,1,2,100,20,1140,100.0,149
822,4,1,2,100,20,1140,100.0,149
823,5,1,2,100,20,1140,100.0,149
824,6,1,2,100,20,1140,100.0,149
825,7,1,2,100,20,1140,9.68,149
826,8,1,2,100,20,1140,0.0,149
827,9,1,2,100,20,1140,0.0,149
828,10,1,2,100,20,1140,0.0,149
829,11,1,2,100,20,1140,0.0,149
830,12,1,2,100,20,1140,0.0,149
831,1,1,2,70,20,1140,100.0,130
832,2,1,2,70,20,1140,100.0,130
833,3,1,2,70,20,1140,41.94,130
834,4,1,2,70,20,1140,0.0,130
835,5,1,2,70,20,1140,0.0,130
836,6,1,2,70,20,1140,100.0,115
837,7,1,2,70,20,1140,100.0,115
838,8,1,2,70,20,1140,51.61,115
839,9,1,2,70,20,1140,100.0,130
840,10,1,2,70,20,1140,93.55,130
841,11,1,2,70,20,1140,100.0,130
842,12,1,2,70,20,1140,100.0,130
843,1,1,1,80,20,1140,100.0,250
844,2,1,1,80,20,1140,100.0,250
845,3,1,1,80,20,1140,100.0,250
846,4,1,1,80,20,1140,100.0,250
847,5,1,1,80,20,1140,100.0,250
848,6,1,1,80,20,1140,100.0,250
849,7,1,1,80,20,1140,35.48,250
850,8,1,1,80,20,1140,0.0,250
851,9,1,1,80,20,1140,0.0,250
852,10,1,1,80,20,1140,0.0,250
853,11,1,1,80,20,1140,0.0,250
854,12,1,1,80,20,1140,0.0,250
855,1,1,8,93,20,1140,51.72,249
856,2,1,8,93,20,1140,35.71,199
857,3,1,8,93,20,1140,87.1,249
858,4,1,8,93,20,1140,70.0,249
859,5,1,8,93,20,1140,83.87,249
860,6,1,8,93,20,1140,100.0,249
861,7,1,8,93,20,1140,74.19,249
862,8,1,8,93,20,1140,87.1,249
863,9,1,8,93,20,1140,90.0,249
864,10,1,8,93,20,1140,74.19,249
865,11,1,8,93,20,1140,16.67,249
866,12,1,8,93,20,1140,19.35,249
867,1,1,13,88,20,1140,0.0,202
868,2,1,13,88,20,1140,3.57,190
869,3,1,13,88,20,1140,3.23,220
870,4,1,13,88,20,1140,80.0,240
871,5,1,13,88,20,1140,64.52,240
872,8,1,13,88,20,1140,0.0,240
873,9,1,13,88,20,1140,46.67,280
874,11,1,13,88,20,1140,50.0,92
875,12,1,13,88,20,1140,12.9,220
876,1,1,6,96,20,1140,43.33,159
877,2,1,6,96,20,1140,57.14,174
878,3,1,6,96,20,1140,80.65,189
879,4,1,6,96,20,1140,73.33,189
880,5,1,6,96,20,1140,77.42,189
881,6,1,6,96,20,1140,83.33,189
882,7,1,6,96,20,1140,80.65,189
883,8,1,6,96,20,1140,77.42,189
884,9,1,6,96,20,1140,80.0,220
885,10,1,6,96,20,1140,93.55,220
886,11,1,6,96,20,1140,70.0,220
887,12,1,6,96,20,1140,70.97,220
888,1,1,8,93,20,1140,44.83,100
889,2,1,8,93,20,1140,71.43,125
890,7,1,8,93,20,1140,58.06,140
891,11,1,8,93,20,1140,86.67,140
892,12,1,8,93,20,1140,93.55,140
893,1,1,4,87,20,1140,100.0,120
894,2,1,4,87,20,1140,100.0,120
895,3,1,4,87,20,1140,100.0,120
896,4,1,4,87,20,1140,100.0,120
897,5,1,4,87,20,1140,100.0,120
898,6,1,4,87,20,1140,90.0,120
899,7,1,4,87,20,1140,51.61,120
900,8,1,4,87,20,1140,100.0,120
901,9,1,4,87,20,1140,76.67,120
902,10,1,4,87,20,1140,83.87,120
903,11,1,4,87,20,1140,70.0,120
904,12,1,4,87,20,1140,41.94,120
905,1,1,2,100,20,1140,100.0,265
906,2,1,2,100,20,1140,100.0,265
907,3,1,2,100,20,1140,3.23,274
908,4,1,2,100,20,1140,0.0,274
909,5,1,2,100,20,1140,0.0,276
910,6,1,2,100,20,1140,100.0,265
911,7,1,2,100,20,1140,100.0,265
912,8,1,2,100,20,1140,100.0,265
913,9,1,2,100,20,1140,100.0,265
914,10,1,2,100,20,1140,100.0,265
915,11,1,2,100,20,1140,96.67,265
916,12,1,2,100,20,1140,3.23,265
917,1,1,10,97,20,1140,13.33,150
918,2,1,10,97,20,1140,0.0,150
919,3,1,10,97,20,1140,100.0,150
920,4,1,10,97,20,1140,26.67,150
921,5,1,10,97,20,1140,32.26,150
922,6,1,10,97,20,1140,60.0,150
923,7,1,10,97,20,1140,12.9,150
924,8,1,10,97,20,1140,0.0,150
925,9,1,10,97,20,1140,100.0,150
926,10,1,10,97,20,1140,93.55,150
927,11,1,10,97,20,1140,100.0,150
928,12,1,10,97,20,1140,100.0,150
929,1,1,3,100,20,1140,0.0,200
930,2,1,3,100,20,1140,0.0,200
931,3,1,3,100,20,1140,32.26,195
932,4,1,3,100,20,1140,30.0,200
933,5,1,3,100,20,1140,0.0,200
934,6,1,3,100,20,1140,90.0,250
935,7,1,3,100,20,1140,38.71,250
936,8,1,3,100,20,1140,0.0,250
937,9,1,3,100,20,1140,100.0,221
938,10,1,3,100,20,1140,93.55,209
939,11,1,3,100,20,1140,60.0,200
940,12,1,3,100,20,1140,58.06,200
941,1,1,2,90,20,1140,100.0,165
942,2,1,2,90,20,1140,100.0,165
943,3,1,2,90,20,1140,100.0,165
944,4,1,2,90,20,1140,100.0,165
945,5,1,2,90,20,1140,100.0,165
946,6,1,2,90,20,1140,100.0,165
947,7,1,2,90,20,1140,100.0,165
948,8,1,2,90,20,1140,100.0,165
949,9,1,2,90,20,1140,93.33,165
950,10,1,2,90,20,1140,0.0,165
951,11,1,2,90,20,1140,0.0,165
952,12,1,2,90,20,1140,0.0,165
953,1,1,1,80,20,1140,89.66,175
954,2,1,1,80,20,1140,100.0,175
955,3,1,1,80,20,1140,77.42,200
956,4,1,1,80,20,1140,100.0,200
957,5,1,1,80,20,1140,0.0,200
958,6,1,1,80,20,1140,3.33,200
959,7,1,1,80,20,1140,0.0,200
960,8,1,1,80,20,1140,0.0,200
961,9,1,1,80,20,1140,60.0,175
962,10,1,1,80,20,1140,100.0,175
963,11,1,1,80,20,1140,13.33,175
964,12,1,1,80,20,1140,0.0,175
965,1,1,1,100,20,1140,17.24,175
966,2,1,1,100,20,1140,100.0,179
967,3,1,1,100,20,1140,90.32,175
968,4,1,1,100,20,1140,40.0,175
969,5,1,1,100,20,1140,83.87,175
970,6,1,1,100,20,1140,86.67,179
971,7,1,1,100,20,1140,41.94,179
972,8,1,1,100,20,1140,35.48,179
973,9,1,1,100,20,1140,0.0,179
974,10,1,1,100,20,1140,100.0,179
975,11,1,1,100,20,1140,100.0,179
976,12,1,1,100,20,1140,0.0,179
977,1,1,2,100,20,1140,73.33,250
978,2,1,2,100,20,1140,100.0,250
979,3,1,2,100,20,1140,93.55,250
980,4,1,2,100,20,1140,100.0,250
981,5,1,2,100,20,1140,100.0,250
982,6,1,2,100,20,1140,100.0,250
983,7,1,2,100,20,1140,100.0,250
984,8,1,2,100,20,1140,100.0,250
985,9,1,2,100,20,1140,100.0,250
986,10,1,2,100,20,1140,12.9,250
987,11,1,2,100,20,1140,0.0,250
988,12,1,2,100,20,1140,0.0,250
989,1,1,8,98,20,1140,13.33,179
990,2,1,8,98,20,1140,0.0,185
991,3,1,8,98,20,1140,32.26,159
992,4,1,8,98,20,1140,76.67,159
993,5,1,8,98,20,1140,41.94,149
