,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price,neighborhood2
9037,6,1,19,96,Hudson Square,72,60.0,350,40
9038,8,1,19,96,Hudson Square,72,0.0,350,40
9039,9,1,19,96,Hudson Square,72,56.67,350,40
9040,10,1,19,96,Hudson Square,72,100.0,350,40
9041,11,1,19,96,Hudson Square,72,0.0,350,40
9042,12,1,19,96,Hudson Square,72,-3.33,350,40
9043,1,1,12,93,Flatbush,168,93.33,115,29
9044,2,1,12,93,Flatbush,168,100.0,115,29
9045,3,1,12,93,Flatbush,168,16.13,115,29
9046,4,1,12,93,Flatbush,168,6.67,90,29
9047,5,1,12,93,Flatbush,168,90.32,101,29
9048,6,1,12,93,Flatbush,168,56.67,95,29
9049,7,1,12,93,Flatbush,168,6.45,125,29
9050,8,1,12,93,Flatbush,168,48.39,125,29
9051,9,1,12,93,Flatbush,168,100.0,125,29
9052,10,1,12,93,Flatbush,168,100.0,125,29
9053,11,1,12,93,Flatbush,168,0.0,125,29
9054,12,1,12,93,Flatbush,168,0.0,125,29
9055,1,1,158,82,Flatbush,168,30.0,60,29
9056,2,1,158,82,Flatbush,168,58.62,55,29
9057,3,1,158,82,Flatbush,168,90.32,55,29
9058,4,1,158,82,Flatbush,168,73.33,65,29
9059,5,1,158,82,Flatbush,168,96.77,65,29
9060,6,1,158,82,Flatbush,168,90.0,65,29
9061,7,1,158,82,Flatbush,168,100.0,65,29
9062,8,1,158,82,Flatbush,168,83.87,65,29
9063,9,1,158,82,Flatbush,168,80.0,65,29
9064,10,1,158,82,Flatbush,168,90.32,65,29
9065,11,1,158,82,Flatbush,168,56.67,65,29
9066,12,1,158,82,Flatbush,168,38.71,65,29
9067,1,1,8,90,Flatbush,168,86.67,100,29
9068,2,1,8,90,Flatbush,168,93.1,100,29
9069,3,1,8,90,Flatbush,168,16.13,100,29
9070,4,1,8,90,Flatbush,168,10.0,100,29
9071,5,1,8,90,Flatbush,168,96.77,100,29
9072,6,1,8,90,Flatbush,168,100.0,100,29
9073,7,1,8,90,Flatbush,168,100.0,100,29
9074,8,1,8,90,Flatbush,168,87.1,100,29
9075,9,1,8,90,Flatbush,168,0.0,100,29
9076,10,1,8,90,Flatbush,168,93.55,100,29
9077,11,1,8,90,Flatbush,168,76.67,100,29
9078,12,1,8,90,Flatbush,168,64.52,100,29
9079,1,1,36,97,Flatbush,168,13.33,113,29
9080,2,1,36,97,Flatbush,168,75.86,113,29
9081,3,1,36,97,Flatbush,168,32.26,102,29
9082,4,1,36,97,Flatbush,168,100.0,107,29
9083,5,1,36,97,Flatbush,168,100.0,107,29
9084,6,1,36,97,Flatbush,168,100.0,107,29
9085,7,1,36,97,Flatbush,168,25.81,113,29
9086,8,1,36,97,Flatbush,168,35.48,113,29
9087,9,1,36,97,Flatbush,168,86.67,113,29
9088,10,1,36,97,Flatbush,168,100.0,107,29
9089,11,1,36,97,Flatbush,168,100.0,107,29
9090,12,1,36,97,Flatbush,168,32.26,113,29
9091,1,1,28,83,Flatbush,168,0.0,69,29
9092,2,1,28,83,Flatbush,168,6.9,75,29
9093,3,1,28,83,Flatbush,168,0.0,81,29
9094,4,1,28,83,Flatbush,168,6.67,82,29
9095,5,1,28,83,Flatbush,168,67.74,75,29
9096,6,1,28,83,Flatbush,168,66.67,75,29
9097,7,1,28,83,Flatbush,168,100.0,100,29
9098,8,1,28,83,Flatbush,168,100.0,100,29
9099,9,1,28,83,Flatbush,168,6.67,77,29
9100,10,1,28,83,Flatbush,168,100.0,75,29
9101,11,1,28,83,Flatbush,168,100.0,75,29
9102,12,1,28,83,Flatbush,168,64.52,75,29
9103,1,1,27,96,Flatbush,168,29.03,90,29
9104,2,1,27,96,Flatbush,168,17.24,90,29
9105,3,1,27,96,Flatbush,168,0.0,94,29
9106,4,1,27,96,Flatbush,168,96.67,97,29
9107,5,1,27,96,Flatbush,168,100.0,90,29
9108,6,1,27,96,Flatbush,168,100.0,90,29
9109,7,1,27,96,Flatbush,168,100.0,105,29
9110,8,1,27,96,Flatbush,168,67.74,105,29
9111,9,1,27,96,Flatbush,168,26.67,91,29
9112,10,1,27,96,Flatbush,168,100.0,90,29
9113,11,1,27,96,Flatbush,168,90.0,72,29
9114,12,1,27,96,Flatbush,168,56.67,72,29
9115,1,1,32,96,Flatbush,168,70.0,115,29
9116,3,1,32,96,Flatbush,168,35.48,115,29
9117,4,1,32,96,Flatbush,168,80.0,115,29
9118,5,1,32,96,Flatbush,168,80.65,115,29
9119,6,1,32,96,Flatbush,168,86.67,115,29
9120,7,1,32,96,Flatbush,168,74.19,115,29
9121,8,1,32,96,Flatbush,168,54.84,115,29
9122,9,1,32,96,Flatbush,168,73.33,115,29
9123,10,1,32,96,Flatbush,168,87.1,115,29
9124,11,1,32,96,Flatbush,168,43.33,115,29
9125,12,1,32,96,Flatbush,168,16.13,115,29
9126,1,1,18,93,Flatbush,168,77.42,75,29
9127,2,1,18,93,Flatbush,168,58.62,75,29
9128,3,1,18,93,Flatbush,168,64.52,75,29
9129,4,1,18,93,Flatbush,168,86.67,75,29
9130,5,1,18,93,Flatbush,168,87.1,80,29
9131,6,1,18,93,Flatbush,168,93.33,80,29
9132,7,1,18,93,Flatbush,168,58.06,80,29
9133,8,1,18,93,Flatbush,168,90.32,80,29
9134,9,1,18,93,Flatbush,168,76.67,80,29
9135,10,1,18,93,Flatbush,168,96.77,80,29
9136,11,1,18,93,Flatbush,168,96.67,80,29
9137,12,1,18,93,Flatbush,168,0.0,80,29
9138,1,1,78,90,Flatbush,168,83.33,98,29
9139,2,1,78,90,Flatbush,168,58.62,116,29
9140,3,1,78,90,Flatbush,168,61.29,116,29
9141,4,1,78,90,Flatbush,168,83.33,115,29
9142,5,1,78,90,Flatbush,168,87.1,128,29
9143,6,1,78,90,Flatbush,168,96.67,128,29
9144,7,1,78,90,Flatbush,168,77.42,127,29
9145,8,1,78,90,Flatbush,168,22.58,127,29
9146,9,1,78,90,Flatbush,168,36.67,115,29
9147,10,1,78,90,Flatbush,168,90.32,115,29
9148,11,1,78,90,Flatbush,168,73.33,115,29
9149,12,1,78,90,Flatbush,168,54.84,115,29
9150,1,1,24,94,Flatbush,168,10.0,109,29
9151,2,1,24,94,Flatbush,168,0.0,100,29
9152,3,1,24,94,Flatbush,168,0.0,100,29
9153,4,1,24,94,Flatbush,168,70.0,102,29
9154,5,1,24,94,Flatbush,168,90.32,130,29
9155,6,1,24,94,Flatbush,168,60.0,120,29
9156,7,1,24,94,Flatbush,168,64.52,106,29
9157,8,1,24,94,Flatbush,168,70.97,106,29
9158,9,1,24,94,Flatbush,168,0.0,104,29
9159,10,1,24,94,Flatbush,168,100.0,115,29
9160,11,1,24,94,Flatbush,168,66.67,115,29
9161,12,1,24,94,Flatbush,168,0.0,109,29
9162,1,1,18,88,Flatbush,168,38.71,75,29
9163,2,1,18,88,Flatbush,168,6.9,62,29
9164,3,1,18,88,Flatbush,168,90.32,75,29
9165,4,1,18,88,Flatbush,168,100.0,75,29
9166,5,1,18,88,Flatbush,168,58.06,75,29
9167,6,1,18,88,Flatbush,168,93.33,75,29
9168,7,1,18,88,Flatbush,168,51.61,75,29
9169,8,1,18,88,Flatbush,168,12.9,75,29
9170,9,1,18,88,Flatbush,168,26.67,75,29
9171,10,1,18,88,Flatbush,168,87.1,75,29
9172,11,1,18,88,Flatbush,168,26.67,75,29
9173,12,1,18,88,Flatbush,168,3.33,75,29
9174,1,1,5,80,Flatbush,168,19.35,99,29
9175,2,1,5,80,Flatbush,168,3.45,99,29
9176,3,1,5,80,Flatbush,168,38.71,99,29
9177,4,1,5,80,Flatbush,168,0.0,99,29
9178,5,1,5,80,Flatbush,168,0.0,99,29
9179,6,1,5,80,Flatbush,168,0.0,99,29
9180,7,1,5,80,Flatbush,168,0.0,99,29
9181,8,1,5,80,Flatbush,168,0.0,99,29
9182,9,1,5,80,Flatbush,168,0.0,99,29
9183,10,1,5,80,Flatbush,168,100.0,99,29
9184,11,1,5,80,Flatbush,168,100.0,99,29
9185,12,1,5,80,Flatbush,168,100.0,99,29
9186,1,1,14,87,Flatbush,168,83.87,110,29
9187,2,1,14,87,Flatbush,168,100.0,110,29
9188,3,1,14,87,Flatbush,168,61.29,110,29
9189,4,1,14,87,Flatbush,168,63.33,110,29
9190,5,1,14,87,Flatbush,168,100.0,110,29
9191,6,1,14,87,Flatbush,168,76.67,110,29
9192,7,1,14,87,Flatbush,168,74.19,110,29
9193,8,1,14,87,Flatbush,168,51.61,110,29
9194,9,1,14,87,Flatbush,168,70.0,110,29
9195,10,1,14,87,Flatbush,168,100.0,110,29
9196,11,1,14,87,Flatbush,168,90.0,110,29
9197,12,1,14,87,Flatbush,168,90.0,110,29
9198,1,1,18,82,Flatbush,168,100.0,86,29
9199,2,1,18,82,Flatbush,168,100.0,79,29
9200,3,1,18,82,Flatbush,168,0.0,80,29
9201,4,1,18,82,Flatbush,168,93.33,80,29
9202,5,1,18,82,Flatbush,168,100.0,80,29
9203,6,1,18,82,Flatbush,168,100.0,79,29
9204,7,1,18,82,Flatbush,168,100.0,79,29
9205,8,1,18,82,Flatbush,168,87.1,79,29
9206,9,1,18,82,Flatbush,168,93.33,79,29
9207,10,1,18,82,Flatbush,168,96.77,80,29
9208,11,1,18,82,Flatbush,168,10.0,80,29
9209,12,1,18,82,Flatbush,168,58.06,80,29
9210,1,1,143,92,Cobble Hill,36,3.33,143,17
9211,2,1,143,92,Cobble Hill,36,65.52,159,17
9212,3,1,143,92,Cobble Hill,36,100.0,159,17
9213,4,1,143,92,Cobble Hill,36,70.0,164,17
9214,5,1,143,92,Cobble Hill,36,83.87,159,17
9215,6,1,143,92,Cobble Hill,36,76.67,159,17
9216,7,1,143,92,Cobble Hill,36,38.71,129,17
9217,8,1,143,92,Cobble Hill,36,41.94,159,17
9218,9,1,143,92,Cobble Hill,36,90.0,164,17
9219,10,1,143,92,Cobble Hill,36,74.19,159,17
9220,11,1,143,92,Cobble Hill,36,23.33,159,17
9221,12,1,143,92,Cobble Hill,36,12.9,159,17
9222,1,1,77,93,Cobble Hill,36,73.33,150,17
9223,2,1,77,93,Cobble Hill,36,86.21,185,17
9224,3,1,77,93,Cobble Hill,36,83.87,185,17
9225,4,1,77,93,Cobble Hill,36,100.0,190,17
9226,5,1,77,93,Cobble Hill,36,83.87,185,17
9227,6,1,77,93,Cobble Hill,36,80.0,185,17
9228,7,1,77,93,Cobble Hill,36,74.19,190,17
9229,8,1,77,93,Cobble Hill,36,74.19,190,17
9230,9,1,77,93,Cobble Hill,36,13.33,185,17
9231,10,1,77,93,Cobble Hill,36,100.0,195,17
9232,11,1,77,93,Cobble Hill,36,73.33,195,17
9233,12,1,77,93,Cobble Hill,36,9.68,195,17
9234,1,1,10,96,Cobble Hill,36,70.0,148,17
9235,2,1,10,96,Cobble Hill,36,3.45,118,17
9236,3,1,10,96,Cobble Hill,36,0.0,118,17
9237,4,1,10,96,Cobble Hill,36,93.33,138,17
9238,5,1,10,96,Cobble Hill,36,100.0,128,17
9239,6,1,10,96,Cobble Hill,36,80.0,128,17
9240,7,1,10,96,Cobble Hill,36,70.97,128,17
9241,8,1,10,96,Cobble Hill,36,96.77,128,17
9242,9,1,10,96,Cobble Hill,36,80.0,128,17
9243,10,1,10,96,Cobble Hill,36,83.87,128,17
9244,11,1,10,96,Cobble Hill,36,60.0,128,17
9245,12,1,10,96,Cobble Hill,36,67.74,128,17
9246,1,1,69,99,Flatiron District,84,96.67,325,30
9247,2,1,69,99,Flatiron District,84,75.86,325,30
9248,3,1,69,99,Flatiron District,84,70.97,325,30
9249,4,1,69,99,Flatiron District,84,100.0,325,30
9250,5,1,69,99,Flatiron District,84,93.55,325,30
9251,6,1,69,99,Flatiron District,84,96.67,325,30
9252,7,1,69,99,Flatiron District,84,70.97,325,30
9253,8,1,69,99,Flatiron District,84,16.13,275,30
9254,9,1,69,99,Flatiron District,84,70.0,325,30
9255,10,1,69,99,Flatiron District,84,83.87,305,30
9256,11,1,69,99,Flatiron District,84,100.0,305,30
9257,12,1,69,99,Flatiron District,84,51.61,305,30
9258,1,1,20,100,Flatiron District,84,83.87,275,30
9259,2,1,20,100,Flatiron District,84,82.76,275,30
9260,3,1,20,100,Flatiron District,84,61.29,275,30
9261,4,1,20,100,Flatiron District,84,100.0,125,30
9262,5,1,20,100,Flatiron District,84,100.0,125,30
9263,6,1,20,100,Flatiron District,84,93.33,250,30
9264,7,1,20,100,Flatiron District,84,54.84,270,30
9265,8,1,20,100,Flatiron District,84,0.0,125,30
9266,9,1,20,100,Flatiron District,84,73.33,270,30
9267,10,1,20,100,Flatiron District,84,100.0,125,30
9268,11,1,20,100,Flatiron District,84,100.0,125,30
9269,12,1,20,100,Flatiron District,84,100.0,125,30
9270,1,1,11,80,Flatiron District,84,0.0,175,30
9271,2,1,11,80,Flatiron District,84,3.45,175,30
9272,3,1,11,80,Flatiron District,84,0.0,175,30
9273,4,1,11,80,Flatiron District,84,0.0,175,30
9274,5,1,11,80,Flatiron District,84,0.0,175,30
9275,6,1,11,80,Flatiron District,84,50.0,175,30
9276,7,1,11,80,Flatiron District,84,100.0,175,30
9277,8,1,11,80,Flatiron District,84,67.74,175,30
9278,9,1,11,80,Flatiron District,84,0.0,141,30
9279,10,1,11,80,Flatiron District,84,90.32,120,30
9280,11,1,11,80,Flatiron District,84,0.0,120,30
9281,12,1,11,80,Flatiron District,84,0.0,122,30
9282,1,1,78,95,Flatiron District,84,9.68,340,30
9283,2,1,78,95,Flatiron District,84,62.07,340,30
9284,3,1,78,95,Flatiron District,84,22.58,260,30
9285,4,1,78,95,Flatiron District,84,43.33,295,30
9286,6,1,78,95,Flatiron District,84,53.33,340,30
9287,7,1,78,95,Flatiron District,84,87.1,340,30
9288,8,1,78,95,Flatiron District,84,0.0,340,30
9289,9,1,78,95,Flatiron District,84,0.0,340,30
9290,10,1,78,95,Flatiron District,84,74.19,340,30
9291,11,1,78,95,Flatiron District,84,0.0,340,30
9292,12,1,78,95,Flatiron District,84,-3.33,340,30
9293,1,1,68,93,Flatiron District,84,10.0,295,30
9294,2,1,68,93,Flatiron District,84,37.93,295,30
9295,3,1,68,93,Flatiron District,84,0.0,314,30
9296,5,1,68,93,Flatiron District,84,77.42,350,30
9297,6,1,68,93,Flatiron District,84,83.33,350,30
9298,7,1,68,93,Flatiron District,84,48.39,295,30
9299,8,1,68,93,Flatiron District,84,38.71,350,30
9300,10,1,68,93,Flatiron District,84,70.97,350,30
9301,11,1,68,93,Flatiron District,84,63.33,350,30
9302,12,1,68,93,Flatiron District,84,19.35,350,30
9303,4,1,40,95,Flatiron District,84,26.67,279,30
9304,6,1,40,95,Flatiron District,84,23.33,249,30
9305,7,1,40,95,Flatiron District,84,48.39,199,30
9306,8,1,40,95,Flatiron District,84,12.9,279,30
9307,9,1,40,95,Flatiron District,84,20.0,249,30
9308,12,1,40,95,Flatiron District,84,9.68,299,30
9309,1,1,9,90,Flatiron District,84,70.0,229,30
9310,1,1,44,93,Lower East Side,36,46.67,160,45
9311,2,1,44,93,Lower East Side,36,13.79,139,45
9312,3,1,44,93,Lower East Side,36,58.06,160,45
9313,4,1,44,93,Lower East Side,36,73.33,160,45
9314,5,1,44,93,Lower East Side,36,100.0,149,45
9315,6,1,44,93,Lower East Side,36,100.0,149,45
9316,7,1,44,93,Lower East Side,36,51.61,170,45
9317,8,1,44,93,Lower East Side,36,100.0,149,45
9318,9,1,44,93,Lower East Side,36,100.0,149,45
9319,10,1,44,93,Lower East Side,36,80.65,149,45
9320,11,1,44,93,Lower East Side,36,100.0,149,45
9321,12,1,44,93,Lower East Side,36,100.0,149,45
9322,1,1,10,94,Lower East Side,36,16.67,125,45
9323,2,1,10,94,Lower East Side,36,0.0,125,45
9324,3,1,10,94,Lower East Side,36,0.0,125,45
9325,4,1,10,94,Lower East Side,36,0.0,125,45
9326,5,1,10,94,Lower East Side,36,0.0,125,45
9327,6,1,10,94,Lower East Side,36,0.0,125,45
9328,7,1,10,94,Lower East Side,36,0.0,125,45
9329,8,1,10,94,Lower East Side,36,0.0,125,45
9330,9,1,10,94,Lower East Side,36,0.0,125,45
9331,10,1,10,94,Lower East Side,36,100.0,125,45
9332,11,1,10,94,Lower East Side,36,100.0,125,45
9333,12,1,10,94,Lower East Side,36,100.0,125,45
9334,1,1,61,99,Lower East Side,36,23.33,250,45
9335,2,1,61,99,Lower East Side,36,6.9,250,45
9336,3,1,61,99,Lower East Side,36,25.81,250,45
9337,4,1,61,99,Lower East Side,36,100.0,250,45
9338,5,1,61,99,Lower East Side,36,80.65,250,45
9339,6,1,61,99,Lower East Side,36,63.33,270,45
9340,7,1,61,99,Lower East Side,36,48.39,250,45
9341,8,1,61,99,Lower East Side,36,0.0,250,45
9342,9,1,61,99,Lower East Side,36,40.0,250,45
9343,10,1,61,99,Lower East Side,36,90.32,260,45
9344,11,1,61,99,Lower East Side,36,46.67,260,45
9345,12,1,61,99,Lower East Side,36,64.52,260,45
9346,1,1,89,96,Bushwick,108,0.0,139,10
9347,2,1,89,96,Bushwick,108,27.59,112,10
9348,3,1,89,96,Bushwick,108,0.0,193,10
9349,4,1,89,96,Bushwick,108,80.0,300,10
9350,5,1,89,96,Bushwick,108,87.1,300,10
9351,6,1,89,96,Bushwick,108,73.33,300,10
9352,7,1,89,96,Bushwick,108,48.39,230,10
9353,8,1,89,96,Bushwick,108,0.0,250,10
9354,9,1,89,96,Bushwick,108,43.33,220,10
9355,10,1,89,96,Bushwick,108,74.19,220,10
9356,11,1,89,96,Bushwick,108,0.0,223,10
9357,12,1,89,96,Bushwick,108,3.33,199,10
9358,1,1,46,90,Bushwick,108,3.23,80,10
9359,2,1,46,90,Bushwick,108,62.07,99,10
9360,3,1,46,90,Bushwick,108,48.39,75,10
9361,4,1,46,90,Bushwick,108,93.33,108,10
9362,5,1,46,90,Bushwick,108,93.55,108,10
9363,6,1,46,90,Bushwick,108,86.67,108,10
9364,7,1,46,90,Bushwick,108,61.29,108,10
9365,8,1,46,90,Bushwick,108,51.61,108,10
9366,9,1,46,90,Bushwick,108,26.67,108,10
9367,10,1,46,90,Bushwick,108,83.87,108,10
9368,11,1,46,90,Bushwick,108,40.0,108,10
9369,12,1,46,90,Bushwick,108,30.0,108,10
9370,1,1,11,87,Bushwick,108,41.94,159,10
9371,2,1,11,87,Bushwick,108,72.41,159,10
9372,3,1,11,87,Bushwick,108,38.71,159,10
9373,4,1,11,87,Bushwick,108,73.33,174,10
9374,5,1,11,87,Bushwick,108,100.0,159,10
9375,6,1,11,87,Bushwick,108,73.33,159,10
9376,7,1,11,87,Bushwick,108,83.87,189,10
9377,8,1,11,87,Bushwick,108,83.87,189,10
9378,9,1,11,87,Bushwick,108,46.67,159,10
9379,10,1,11,87,Bushwick,108,80.65,159,10
9380,11,1,11,87,Bushwick,108,46.67,159,10
9381,12,1,11,87,Bushwick,108,13.33,159,10
9382,1,1,23,94,Bushwick,108,3.33,115,10
9383,2,1,23,94,Bushwick,108,55.17,150,10
9384,3,1,23,94,Bushwick,108,0.0,119,10
9385,4,1,23,94,Bushwick,108,36.67,150,10
9386,5,1,23,94,Bushwick,108,96.77,175,10
9387,6,1,23,94,Bushwick,108,60.0,150,10
9388,7,1,23,94,Bushwick,108,41.94,150,10
9389,8,1,23,94,Bushwick,108,38.71,150,10
9390,9,1,23,94,Bushwick,108,26.67,150,10
9391,10,1,23,94,Bushwick,108,87.1,175,10
9392,11,1,23,94,Bushwick,108,0.0,163,10
9393,12,1,23,94,Bushwick,108,0.0,188,10
9394,1,1,14,87,Bushwick,108,6.45,135,10
9395,2,1,14,87,Bushwick,108,3.45,139,10
9396,3,1,14,87,Bushwick,108,0.0,139,10
9397,4,1,14,87,Bushwick,108,100.0,142,10
9398,5,1,14,87,Bushwick,108,100.0,135,10
9399,6,1,14,87,Bushwick,108,100.0,135,10
9400,7,1,14,87,Bushwick,108,100.0,142,10
9401,8,1,14,87,Bushwick,108,41.94,135,10
9402,9,1,14,87,Bushwick,108,33.33,135,10
9403,10,1,14,87,Bushwick,108,48.39,135,10
9404,11,1,14,87,Bushwick,108,33.33,135,10
9405,12,1,14,87,Bushwick,108,16.67,135,10
9406,4,1,29,96,Bushwick,108,96.67,52,10
9407,5,1,29,96,Bushwick,108,80.65,52,10
9408,6,1,29,96,Bushwick,108,93.33,52,10
9409,7,1,29,96,Bushwick,108,80.65,52,10
9410,8,1,29,96,Bushwick,108,77.42,52,10
9411,9,1,29,96,Bushwick,108,96.67,52,10
9412,10,1,29,96,Bushwick,108,67.74,52,10
9413,11,1,29,96,Bushwick,108,63.33,52,10
9414,12,1,29,96,Bushwick,108,54.84,52,10
9415,1,1,58,90,Bushwick,108,16.67,92,10
9416,2,1,58,90,Bushwick,108,37.93,105,10
9417,3,1,58,90,Bushwick,108,45.16,112,10
9418,4,1,58,90,Bushwick,108,70.0,112,10
9419,5,1,58,90,Bushwick,108,93.55,108,10
9420,6,1,58,90,Bushwick,108,96.67,112,10
9421,7,1,58,90,Bushwick,108,83.87,110,10
9422,8,1,58,90,Bushwick,108,38.71,109,10
9423,9,1,58,90,Bushwick,108,53.33,110,10
9424,10,1,58,90,Bushwick,108,87.1,118,10
9425,11,1,58,90,Bushwick,108,16.67,116,10
9426,12,1,58,90,Bushwick,108,9.68,118,10
9427,1,1,16,99,Gowanus,60,100.0,185,33
9428,2,1,16,99,Gowanus,60,100.0,185,33
9429,3,1,16,99,Gowanus,60,41.94,175,33
9430,4,1,16,99,Gowanus,60,80.0,185,33
9431,5,1,16,99,Gowanus,60,87.1,185,33
9432,6,1,16,99,Gowanus,60,96.67,185,33
9433,7,1,16,99,Gowanus,60,77.42,185,33
9434,8,1,16,99,Gowanus,60,77.42,185,33
9435,9,1,16,99,Gowanus,60,93.33,185,33
9436,10,1,16,99,Gowanus,60,80.65,190,33
9437,11,1,16,99,Gowanus,60,73.33,190,33
9438,12,1,16,99,Gowanus,60,33.33,190,33
9439,1,1,28,89,Gowanus,60,96.77,95,33
9440,2,1,28,89,Gowanus,60,100.0,90,33
9441,3,1,28,89,Gowanus,60,45.16,98,33
9442,4,1,28,89,Gowanus,60,96.67,90,33
9443,5,1,28,89,Gowanus,60,83.87,90,33
9444,6,1,28,89,Gowanus,60,96.67,90,33
9445,7,1,28,89,Gowanus,60,100.0,90,33
9446,8,1,28,89,Gowanus,60,100.0,90,33
9447,9,1,28,89,Gowanus,60,63.33,90,33
9448,10,1,28,89,Gowanus,60,90.32,132,33
9449,11,1,28,89,Gowanus,60,80.0,132,33
9450,12,1,28,89,Gowanus,60,-3.33,123,33
9451,1,1,75,96,Gowanus,60,20.0,170,33
9452,2,1,75,96,Gowanus,60,51.72,85,33
9453,3,1,75,96,Gowanus,60,16.13,190,33
9454,4,1,75,96,Gowanus,60,73.33,190,33
9455,5,1,75,96,Gowanus,60,77.42,190,33
9456,6,1,75,96,Gowanus,60,73.33,190,33
9457,7,1,75,96,Gowanus,60,70.97,190,33
9458,8,1,75,96,Gowanus,60,58.06,190,33
9459,9,1,75,96,Gowanus,60,43.33,190,33
9460,10,1,75,96,Gowanus,60,87.1,190,33
9461,11,1,75,96,Gowanus,60,26.67,190,33
9462,12,1,75,96,Gowanus,60,64.52,190,33
9463,1,1,26,93,Gowanus,60,3.33,200,33
9464,2,1,26,93,Gowanus,60,0.0,200,33
9465,3,1,26,93,Gowanus,60,0.0,200,33
9466,4,1,26,93,Gowanus,60,83.33,200,33
9467,5,1,26,93,Gowanus,60,58.06,200,33
9468,6,1,26,93,Gowanus,60,40.0,175,33
9469,7,1,26,93,Gowanus,60,100.0,200,33
9470,8,1,26,93,Gowanus,60,9.68,200,33
9471,9,1,26,93,Gowanus,60,3.33,200,33
9472,10,1,26,93,Gowanus,60,93.55,200,33
9473,11,1,26,93,Gowanus,60,43.33,200,33
9474,12,1,26,93,Gowanus,60,74.19,200,33
9475,1,1,17,96,Gowanus,60,12.9,129,33
9476,2,1,17,96,Gowanus,60,3.45,129,33
9477,3,1,17,96,Gowanus,60,25.81,129,33
9478,4,1,17,96,Gowanus,60,76.67,129,33
9479,5,1,17,96,Gowanus,60,87.1,129,33
9480,6,1,17,96,Gowanus,60,83.33,129,33
9481,7,1,17,96,Gowanus,60,64.52,129,33
9482,8,1,17,96,Gowanus,60,67.74,129,33
9483,9,1,17,96,Gowanus,60,60.0,129,33
9484,10,1,17,96,Gowanus,60,70.97,129,33
9485,11,1,17,96,Gowanus,60,70.0,129,33
9486,12,1,17,96,Gowanus,60,30.0,129,33
9487,1,1,40,97,Williamsburg,360,77.42,102,71
9488,2,1,40,97,Williamsburg,360,100.0,102,71
9489,3,1,40,97,Williamsburg,360,96.77,102,71
9490,4,1,40,97,Williamsburg,360,100.0,102,71
9491,5,1,40,97,Williamsburg,360,80.65,110,71
9492,6,1,40,97,Williamsburg,360,50.0,110,71
9493,7,1,40,97,Williamsburg,360,83.87,82,71
9494,8,1,40,97,Williamsburg,360,67.74,82,71
9495,9,1,40,97,Williamsburg,360,40.0,82,71
9496,10,1,40,97,Williamsburg,360,90.32,82,71
9497,11,1,40,97,Williamsburg,360,100.0,82,71
9498,12,1,40,97,Williamsburg,360,43.33,82,71
9499,1,1,76,94,Williamsburg,360,3.33,150,71
9500,2,1,76,94,Williamsburg,360,6.9,125,71
9501,3,1,76,94,Williamsburg,360,22.58,150,71
9502,4,1,76,94,Williamsburg,360,73.33,195,71
9503,5,1,76,94,Williamsburg,360,74.19,195,71
9504,6,1,76,94,Williamsburg,360,60.0,195,71
9505,7,1,76,94,Williamsburg,360,6.45,185,71
9506,8,1,76,94,Williamsburg,360,0.0,185,71
9507,9,1,76,94,Williamsburg,360,10.0,195,71
9508,10,1,76,94,Williamsburg,360,41.94,215,71
9509,11,1,76,94,Williamsburg,360,0.0,224,71
9510,12,1,76,94,Williamsburg,360,22.58,215,71
9511,1,1,81,95,Williamsburg,360,3.23,199,71
9512,4,1,81,95,Williamsburg,360,43.33,100,71
9513,8,1,81,95,Williamsburg,360,12.9,228,71
9514,9,1,81,95,Williamsburg,360,100.0,164,71
9515,2,1,90,95,Williamsburg,360,51.72,63,71
9516,1,1,37,96,Williamsburg,360,73.33,239,71
9517,2,1,37,96,Williamsburg,360,65.52,249,71
9518,3,1,37,96,Williamsburg,360,0.0,239,71
9519,4,1,37,96,Williamsburg,360,100.0,239,71
9520,5,1,37,96,Williamsburg,360,77.42,269,71
9521,6,1,37,96,Williamsburg,360,26.67,229,71
9522,7,1,37,96,Williamsburg,360,83.87,269,71
9523,8,1,37,96,Williamsburg,360,45.16,229,71
9524,9,1,37,96,Williamsburg,360,0.0,269,71
9525,10,1,37,96,Williamsburg,360,80.65,249,71
9526,11,1,37,96,Williamsburg,360,20.0,229,71
9527,12,1,37,96,Williamsburg,360,9.68,249,71
9528,1,1,88,94,Williamsburg,360,73.33,110,71
9529,2,1,88,94,Williamsburg,360,31.03,85,71
9530,3,1,88,94,Williamsburg,360,29.03,110,71
9531,4,1,88,94,Williamsburg,360,83.33,115,71
9532,5,1,88,94,Williamsburg,360,90.32,115,71
9533,6,1,88,94,Williamsburg,360,80.0,115,71
9534,7,1,88,94,Williamsburg,360,48.39,100,71
9535,8,1,88,94,Williamsburg,360,32.26,115,71
9536,9,1,88,94,Williamsburg,360,73.33,115,71
9537,10,1,88,94,Williamsburg,360,80.65,110,71
9538,11,1,88,94,Williamsburg,360,50.0,58,71
9539,12,1,88,94,Williamsburg,360,38.71,110,71
9540,1,1,8,90,Williamsburg,360,16.67,200,71
9541,2,1,8,90,Williamsburg,360,3.45,200,71
9542,3,1,8,90,Williamsburg,360,29.03,200,71
9543,4,1,8,90,Williamsburg,360,30.0,200,71
