,neighborhood,month,bedrooms,area,sub_area,max_price,min_price,median_price,mean_price
2738,Vinegar Hill,2,2,Brooklyn,Brooklyn,300,300,300,300
2739,Vinegar Hill,3,2,Brooklyn,Brooklyn,300,300,300,300
2740,Vinegar Hill,4,2,Brooklyn,Brooklyn,285,285,285,285
2741,Vinegar Hill,5,2,Brooklyn,Brooklyn,295,295,295,295
2742,Vinegar Hill,6,2,Brooklyn,Brooklyn,350,350,350,350
2743,Vinegar Hill,7,2,Brooklyn,Brooklyn,300,300,300,300
2744,Vinegar Hill,8,2,Brooklyn,Brooklyn,320,320,320,320
2745,Vinegar Hill,9,2,Brooklyn,Brooklyn,320,320,320,320
2746,Vinegar Hill,10,2,Brooklyn,Brooklyn,350,350,350,350
2747,Vinegar Hill,11,2,Brooklyn,Brooklyn,350,350,350,350
2748,Vinegar Hill,12,2,Brooklyn,Brooklyn,350,350,350,350
2749,Washington Heights,1,0,Manhattan,Upper Manhattan,99,84,92,92
2750,Washington Heights,1,1,Manhattan,Upper Manhattan,135,61,98,96
2751,Washington Heights,1,2,Manhattan,Upper Manhattan,170,98,123,129
2752,Washington Heights,2,0,Manhattan,Upper Manhattan,87,87,87,87
2753,Washington Heights,2,1,Manhattan,Upper Manhattan,200,64,100,102
2754,Washington Heights,2,2,Manhattan,Upper Manhattan,160,95,127,128
2755,Washington Heights,3,0,Manhattan,Upper Manhattan,93,82,88,88
2756,Washington Heights,3,1,Manhattan,Upper Manhattan,200,65,100,105
2757,Washington Heights,3,2,Manhattan,Upper Manhattan,225,95,140,151
2758,Washington Heights,4,0,Manhattan,Upper Manhattan,91,91,91,91
2759,Washington Heights,4,1,Manhattan,Upper Manhattan,200,52,100,104
2760,Washington Heights,4,2,Manhattan,Upper Manhattan,250,95,140,150
2761,Washington Heights,5,0,Manhattan,Upper Manhattan,102,99,100,100
2762,Washington Heights,5,1,Manhattan,Upper Manhattan,250,70,110,116
2763,Washington Heights,5,2,Manhattan,Upper Manhattan,199,95,145,147
2764,Washington Heights,6,0,Manhattan,Upper Manhattan,91,91,91,91
2765,Washington Heights,6,1,Manhattan,Upper Manhattan,300,70,110,119
2766,Washington Heights,6,2,Manhattan,Upper Manhattan,250,95,149,154
2767,Washington Heights,7,0,Manhattan,Upper Manhattan,91,91,91,91
2768,Washington Heights,7,1,Manhattan,Upper Manhattan,298,55,110,117
2769,Washington Heights,7,2,Manhattan,Upper Manhattan,300,98,155,170
2770,Washington Heights,8,0,Manhattan,Upper Manhattan,91,91,91,91
2771,Washington Heights,8,1,Manhattan,Upper Manhattan,298,80,107,118
2772,Washington Heights,8,2,Manhattan,Upper Manhattan,300,98,145,170
2773,Washington Heights,9,0,Manhattan,Upper Manhattan,91,91,91,91
2774,Washington Heights,9,1,Manhattan,Upper Manhattan,298,52,109,115
2775,Washington Heights,9,2,Manhattan,Upper Manhattan,265,98,146,159
2776,Washington Heights,10,0,Manhattan,Upper Manhattan,100,98,99,99
2777,Washington Heights,10,1,Manhattan,Upper Manhattan,199,60,100,106
2778,Washington Heights,10,2,Manhattan,Upper Manhattan,300,92,140,165
2779,Washington Heights,11,0,Manhattan,Upper Manhattan,100,82,91,91
2780,Washington Heights,11,1,Manhattan,Upper Manhattan,200,60,100,102
2781,Washington Heights,11,2,Manhattan,Upper Manhattan,300,92,140,165
2782,Washington Heights,12,0,Manhattan,Upper Manhattan,100,98,99,99
2783,Washington Heights,12,1,Manhattan,Upper Manhattan,200,60,100,103
2784,Washington Heights,12,2,Manhattan,Upper Manhattan,300,92,140,171
2785,West Village,1,0,Manhattan,Lower Manhattan,300,73,180,187
2786,West Village,1,1,Manhattan,Lower Manhattan,298,64,200,201
2787,West Village,1,2,Manhattan,Lower Manhattan,595,150,232,279
2788,West Village,1,3,Manhattan,Lower Manhattan,600,399,400,460
2789,West Village,1,4,Manhattan,Lower Manhattan,525,525,525,525
2790,West Village,2,0,Manhattan,Lower Manhattan,275,68,170,173
2791,West Village,2,1,Manhattan,Lower Manhattan,320,91,200,205
2792,West Village,2,2,Manhattan,Lower Manhattan,478,107,212,234
2793,West Village,2,3,Manhattan,Lower Manhattan,650,300,424,450
2794,West Village,2,4,Manhattan,Lower Manhattan,497,497,497,497
2795,West Village,3,0,Manhattan,Lower Manhattan,275,85,185,192
2796,West Village,3,1,Manhattan,Lower Manhattan,333,97,218,219
2797,West Village,3,2,Manhattan,Lower Manhattan,478,107,295,300
2798,West Village,3,3,Manhattan,Lower Manhattan,650,400,440,482
2799,West Village,3,4,Manhattan,Lower Manhattan,550,550,550,550
2800,West Village,4,0,Manhattan,Lower Manhattan,300,160,200,219
2801,West Village,4,1,Manhattan,Lower Manhattan,350,97,232,232
2802,West Village,4,2,Manhattan,Lower Manhattan,495,107,284,282
2803,West Village,4,3,Manhattan,Lower Manhattan,600,425,500,506
2804,West Village,4,4,Manhattan,Lower Manhattan,700,700,700,700
2805,West Village,5,0,Manhattan,Lower Manhattan,300,129,225,222
2806,West Village,5,1,Manhattan,Lower Manhattan,350,96,232,230
2807,West Village,5,2,Manhattan,Lower Manhattan,495,115,274,294
2808,West Village,5,3,Manhattan,Lower Manhattan,699,450,549,540
2809,West Village,5,4,Manhattan,Lower Manhattan,700,700,700,700
2810,West Village,6,0,Manhattan,Lower Manhattan,299,129,217,214
2811,West Village,6,1,Manhattan,Lower Manhattan,350,97,230,231
2812,West Village,6,2,Manhattan,Lower Manhattan,475,175,300,307
2813,West Village,6,3,Manhattan,Lower Manhattan,549,425,475,481
2814,West Village,6,4,Manhattan,Lower Manhattan,700,700,700,700
2815,West Village,7,0,Manhattan,Lower Manhattan,299,129,190,203
2816,West Village,7,1,Manhattan,Lower Manhattan,350,80,224,224
2817,West Village,7,2,Manhattan,Lower Manhattan,478,175,313,323
2818,West Village,7,3,Manhattan,Lower Manhattan,600,257,438,433
2819,West Village,7,4,Manhattan,Lower Manhattan,295,295,295,295
2820,West Village,8,0,Manhattan,Lower Manhattan,255,85,190,195
2821,West Village,8,1,Manhattan,Lower Manhattan,339,132,220,225
2822,West Village,8,2,Manhattan,Lower Manhattan,475,175,299,308
2823,West Village,8,3,Manhattan,Lower Manhattan,679,450,550,560
2824,West Village,8,4,Manhattan,Lower Manhattan,625,625,625,625
2825,West Village,9,0,Manhattan,Lower Manhattan,299,62,200,201
2826,West Village,9,1,Manhattan,Lower Manhattan,339,134,235,231
2827,West Village,9,2,Manhattan,Lower Manhattan,475,175,297,308
2828,West Village,9,3,Manhattan,Lower Manhattan,600,450,508,516
2829,West Village,9,4,Manhattan,Lower Manhattan,700,700,700,700
2830,West Village,10,0,Manhattan,Lower Manhattan,349,85,198,203
2831,West Village,10,1,Manhattan,Lower Manhattan,350,97,240,236
2832,West Village,10,2,Manhattan,Lower Manhattan,475,107,284,300
2833,West Village,10,3,Manhattan,Lower Manhattan,699,500,600,588
2834,West Village,10,4,Manhattan,Lower Manhattan,700,700,700,700
2835,West Village,11,0,Manhattan,Lower Manhattan,300,85,198,194
2836,West Village,11,1,Manhattan,Lower Manhattan,337,99,240,230
2837,West Village,11,2,Manhattan,Lower Manhattan,477,107,277,274
2838,West Village,11,3,Manhattan,Lower Manhattan,622,400,559,536
2839,West Village,11,4,Manhattan,Lower Manhattan,700,700,700,700
2840,West Village,12,0,Manhattan,Lower Manhattan,349,85,198,201
2841,West Village,12,1,Manhattan,Lower Manhattan,350,109,245,238
2842,West Village,12,2,Manhattan,Lower Manhattan,526,107,284,308
2843,West Village,12,3,Manhattan,Lower Manhattan,899,500,600,640
2844,West Village,12,4,Manhattan,Lower Manhattan,700,700,700,700
2845,Williamsburg,1,0,Brooklyn,Brooklyn,248,85,150,146
2846,Williamsburg,1,1,Brooklyn,Brooklyn,350,52,150,159
2847,Williamsburg,1,2,Brooklyn,Brooklyn,550,88,190,203
2848,Williamsburg,1,3,Brooklyn,Brooklyn,500,132,250,259
2849,Williamsburg,1,4,Brooklyn,Brooklyn,550,289,412,416
2850,Williamsburg,2,0,Brooklyn,Brooklyn,248,71,150,149
2851,Williamsburg,2,1,Brooklyn,Brooklyn,300,57,150,156
2852,Williamsburg,2,2,Brooklyn,Brooklyn,550,87,198,211
2853,Williamsburg,2,3,Brooklyn,Brooklyn,499,94,240,273
2854,Williamsburg,2,4,Brooklyn,Brooklyn,550,197,334,354
2855,Williamsburg,3,0,Brooklyn,Brooklyn,260,100,150,152
2856,Williamsburg,3,1,Brooklyn,Brooklyn,300,55,160,168
2857,Williamsburg,3,2,Brooklyn,Brooklyn,550,90,199,217
2858,Williamsburg,3,3,Brooklyn,Brooklyn,500,175,275,303
2859,Williamsburg,3,4,Brooklyn,Brooklyn,550,289,361,390
2860,Williamsburg,4,0,Brooklyn,Brooklyn,290,100,150,171
2861,Williamsburg,4,1,Brooklyn,Brooklyn,320,55,160,167
2862,Williamsburg,4,2,Brooklyn,Brooklyn,580,87,221,236
2863,Williamsburg,4,3,Brooklyn,Brooklyn,499,118,288,304
2864,Williamsburg,4,4,Brooklyn,Brooklyn,550,289,441,430
2865,Williamsburg,5,0,Brooklyn,Brooklyn,280,80,150,170
2866,Williamsburg,5,1,Brooklyn,Brooklyn,350,55,170,170
2867,Williamsburg,5,2,Brooklyn,Brooklyn,580,99,237,250
2868,Williamsburg,5,3,Brooklyn,Brooklyn,890,150,300,346
2869,Williamsburg,5,4,Brooklyn,Brooklyn,550,289,454,437
2870,Williamsburg,6,0,Brooklyn,Brooklyn,280,89,150,171
2871,Williamsburg,6,1,Brooklyn,Brooklyn,335,65,165,171
2872,Williamsburg,6,2,Brooklyn,Brooklyn,550,94,224,239
2873,Williamsburg,6,3,Brooklyn,Brooklyn,500,195,300,321
2874,Williamsburg,6,4,Brooklyn,Brooklyn,550,289,464,442
2875,Williamsburg,7,0,Brooklyn,Brooklyn,300,92,150,165
2876,Williamsburg,7,1,Brooklyn,Brooklyn,342,67,162,169
2877,Williamsburg,7,2,Brooklyn,Brooklyn,550,87,235,237
2878,Williamsburg,7,3,Brooklyn,Brooklyn,500,176,295,311
2879,Williamsburg,7,4,Brooklyn,Brooklyn,550,289,512,466
2880,Williamsburg,8,0,Brooklyn,Brooklyn,290,92,150,171
2881,Williamsburg,8,1,Brooklyn,Brooklyn,342,66,170,174
2882,Williamsburg,8,2,Brooklyn,Brooklyn,550,87,229,240
2883,Williamsburg,8,3,Brooklyn,Brooklyn,500,141,295,308
2884,Williamsburg,8,4,Brooklyn,Brooklyn,550,289,488,454
2885,Williamsburg,9,0,Brooklyn,Brooklyn,301,90,150,169
2886,Williamsburg,9,1,Brooklyn,Brooklyn,342,53,170,173
2887,Williamsburg,9,2,Brooklyn,Brooklyn,550,87,235,240
2888,Williamsburg,9,3,Brooklyn,Brooklyn,500,195,300,325
2889,Williamsburg,9,4,Brooklyn,Brooklyn,550,289,454,437
2890,Williamsburg,10,0,Brooklyn,Brooklyn,300,89,169,180
2891,Williamsburg,10,1,Brooklyn,Brooklyn,350,55,165,169
2892,Williamsburg,10,2,Brooklyn,Brooklyn,540,87,222,236
2893,Williamsburg,10,3,Brooklyn,Brooklyn,618,195,300,331
2894,Williamsburg,10,4,Brooklyn,Brooklyn,550,289,400,410
2895,Williamsburg,11,0,Brooklyn,Brooklyn,280,89,150,174
2896,Williamsburg,11,1,Brooklyn,Brooklyn,350,55,165,170
2897,Williamsburg,11,2,Brooklyn,Brooklyn,540,100,222,238
2898,Williamsburg,11,3,Brooklyn,Brooklyn,500,99,291,294
2899,Williamsburg,11,4,Brooklyn,Brooklyn,550,289,354,386
2900,Williamsburg,12,0,Brooklyn,Brooklyn,300,89,150,177
2901,Williamsburg,12,1,Brooklyn,Brooklyn,350,55,174,176
2902,Williamsburg,12,2,Brooklyn,Brooklyn,540,87,224,232
2903,Williamsburg,12,3,Brooklyn,Brooklyn,505,175,295,305
2904,Williamsburg,12,4,Brooklyn,Brooklyn,550,289,400,410
2905,Windsor Terrace,1,0,Brooklyn,Brooklyn,105,105,105,105
2906,Windsor Terrace,1,1,Brooklyn,Brooklyn,200,88,142,142
2907,Windsor Terrace,1,2,Brooklyn,Brooklyn,220,113,175,171
2908,Windsor Terrace,1,3,Brooklyn,Brooklyn,250,250,250,250
2909,Windsor Terrace,1,4,Brooklyn,Brooklyn,490,490,490,490
2910,Windsor Terrace,2,0,Brooklyn,Brooklyn,125,125,125,125
2911,Windsor Terrace,2,1,Brooklyn,Brooklyn,200,88,130,135
2912,Windsor Terrace,2,2,Brooklyn,Brooklyn,220,135,168,173
2913,Windsor Terrace,2,3,Brooklyn,Brooklyn,250,250,250,250
2914,Windsor Terrace,2,4,Brooklyn,Brooklyn,490,490,490,490
2915,Windsor Terrace,3,0,Brooklyn,Brooklyn,121,121,121,121
2916,Windsor Terrace,3,1,Brooklyn,Brooklyn,200,83,135,138
2917,Windsor Terrace,3,2,Brooklyn,Brooklyn,220,148,194,190
2918,Windsor Terrace,3,3,Brooklyn,Brooklyn,250,250,250,250
2919,Windsor Terrace,3,4,Brooklyn,Brooklyn,490,490,490,490
2920,Windsor Terrace,4,0,Brooklyn,Brooklyn,125,125,125,125
2921,Windsor Terrace,4,1,Brooklyn,Brooklyn,200,88,139,142
2922,Windsor Terrace,4,2,Brooklyn,Brooklyn,300,148,210,221
2923,Windsor Terrace,4,3,Brooklyn,Brooklyn,125,125,125,125
2924,Windsor Terrace,4,4,Brooklyn,Brooklyn,490,490,490,490
2925,Windsor Terrace,5,0,Brooklyn,Brooklyn,150,150,150,150
2926,Windsor Terrace,5,1,Brooklyn,Brooklyn,200,88,139,142
2927,Windsor Terrace,5,2,Brooklyn,Brooklyn,300,149,210,219
2928,Windsor Terrace,5,3,Brooklyn,Brooklyn,250,250,250,250
2929,Windsor Terrace,5,4,Brooklyn,Brooklyn,490,490,490,490
2930,Windsor Terrace,6,0,Brooklyn,Brooklyn,150,150,150,150
2931,Windsor Terrace,6,1,Brooklyn,Brooklyn,200,88,139,142
2932,Windsor Terrace,6,2,Brooklyn,Brooklyn,300,149,201,217
2933,Windsor Terrace,6,3,Brooklyn,Brooklyn,250,250,250,250
2934,Windsor Terrace,6,4,Brooklyn,Brooklyn,490,490,490,490
2935,Windsor Terrace,7,0,Brooklyn,Brooklyn,89,89,89,89
2936,Windsor Terrace,7,1,Brooklyn,Brooklyn,200,104,139,146
2937,Windsor Terrace,7,2,Brooklyn,Brooklyn,287,149,201,207
2938,Windsor Terrace,7,3,Brooklyn,Brooklyn,250,250,250,250
2939,Windsor Terrace,7,4,Brooklyn,Brooklyn,490,490,490,490
2940,Windsor Terrace,8,0,Brooklyn,Brooklyn,150,150,150,150
2941,Windsor Terrace,8,1,Brooklyn,Brooklyn,200,104,139,146
2942,Windsor Terrace,8,2,Brooklyn,Brooklyn,300,149,188,204
2943,Windsor Terrace,8,3,Brooklyn,Brooklyn,250,250,250,250
2944,Windsor Terrace,8,4,Brooklyn,Brooklyn,490,490,490,490
2945,Windsor Terrace,9,0,Brooklyn,Brooklyn,125,125,125,125
2946,Windsor Terrace,9,1,Brooklyn,Brooklyn,200,89,134,139
2947,Windsor Terrace,9,2,Brooklyn,Brooklyn,300,149,201,214
2948,Windsor Terrace,9,3,Brooklyn,Brooklyn,250,250,250,250
2949,Windsor Terrace,9,4,Brooklyn,Brooklyn,490,490,490,490
2950,Windsor Terrace,10,0,Brooklyn,Brooklyn,115,115,115,115
2951,Windsor Terrace,10,1,Brooklyn,Brooklyn,200,86,139,141
2952,Windsor Terrace,10,2,Brooklyn,Brooklyn,253,149,180,191
2953,Windsor Terrace,10,3,Brooklyn,Brooklyn,250,250,250,250
2954,Windsor Terrace,10,4,Brooklyn,Brooklyn,490,490,490,490
2955,Windsor Terrace,11,0,Brooklyn,Brooklyn,104,104,104,104
2956,Windsor Terrace,11,1,Brooklyn,Brooklyn,200,75,107,122
2957,Windsor Terrace,11,2,Brooklyn,Brooklyn,253,125,178,180
2958,Windsor Terrace,11,3,Brooklyn,Brooklyn,250,250,250,250
2959,Windsor Terrace,11,4,Brooklyn,Brooklyn,490,490,490,490
2960,Windsor Terrace,12,0,Brooklyn,Brooklyn,109,109,109,109
2961,Windsor Terrace,12,1,Brooklyn,Brooklyn,200,88,139,142
2962,Windsor Terrace,12,2,Brooklyn,Brooklyn,253,125,178,180
2963,Windsor Terrace,12,3,Brooklyn,Brooklyn,250,250,250,250
2964,Windsor Terrace,12,4,Brooklyn,Brooklyn,490,490,490,490
2965,Yorkville,1,2,Manhattan,Upper Manhattan,300,300,300,300
2966,Yorkville,2,2,Manhattan,Upper Manhattan,300,300,300,300
2967,Yorkville,3,2,Manhattan,Upper Manhattan,300,300,300,300
2968,Yorkville,4,2,Manhattan,Upper Manhattan,300,300,300,300
2969,Yorkville,5,2,Manhattan,Upper Manhattan,300,300,300,300
2970,Yorkville,6,2,Manhattan,Upper Manhattan,300,300,300,300
2971,Yorkville,7,2,Manhattan,Upper Manhattan,300,300,300,300
2972,Yorkville,8,2,Manhattan,Upper Manhattan,300,300,300,300
2973,Yorkville,9,2,Manhattan,Upper Manhattan,300,300,300,300
2974,Yorkville,10,2,Manhattan,Upper Manhattan,300,300,300,300
2975,Yorkville,11,2,Manhattan,Upper Manhattan,300,300,300,300
2976,Yorkville,12,2,Manhattan,Upper Manhattan,300,300,300,300
